,label
3689,0
3690,0
3691,0
3692,0
3694,1
3696,0
3697,0
3698,0
3699,1
3700,0
3701,1
3703,0
3704,1
3705,0
3707,0
3708,1
3709,0
3711,0
3712,0
3714,0
3715,0
3716,0
3717,0
3718,0
3720,1
3721,1
3722,0
3724,0
3728,0
3729,0
3730,0
3731,0
3732,0
3734,0
3735,0
3736,1
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,1
3746,0
3748,0
3749,1
3751,0
3752,0
3753,1
3754,0
3755,1
3756,0
3757,0
3758,1
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,0
3768,0
3769,0
3771,0
3772,1
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3781,0
3782,0
3783,0
3784,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3794,0
3795,0
3798,0
3800,0
3801,0
3803,0
3804,0
3807,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3822,0
3823,0
3824,0
3825,0
3828,1
3829,1
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3837,1
3838,0
3839,0
3844,0
3845,1
3846,1
3847,1
3848,0
3850,0
3851,0
3855,0
3856,1
3857,0
3858,1
3859,1
3860,0
3861,0
3863,0
3864,0
3866,0
3867,0
3868,0
3869,0
3871,1
3872,0
3873,0
3874,1
3875,0
3878,0
3880,1
3881,1
3882,1
3883,0
3884,1
3885,0
3886,0
3887,0
3888,0
3889,0
3893,1
3894,1
3897,0
3899,0
3901,0
3902,1
3904,0
3905,0
3906,0
3907,1
3908,0
3909,1
3910,0
3911,0
3912,0
3913,0
3914,0
3915,0
3916,0
3918,0
3921,1
3922,0
3923,1
3924,0
3925,0
3926,0
3927,0
3928,0
3929,0
3930,0
3932,0
3934,1
3935,0
3936,0
3937,0
3938,1
3939,0
3942,0
3943,0
3944,0
3945,0
3947,0
3948,0
3949,0
3950,1
3951,0
3953,0
3954,0
3955,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,1
3964,0
3965,1
3967,1
3968,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,1
3979,0
3980,0
3982,1
3983,0
3984,0
3985,1
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3993,1
3994,0
3995,0
3996,0
3998,0
4000,0
4001,0
4002,0
4003,0
4004,0
4005,0
4007,0
4009,0
4012,0
4013,1
4014,0
4015,0
4016,0
4017,0
4018,0
4019,0
4022,0
4023,0
4024,0
4027,1
4028,0
4031,0
4032,0
4033,0
4034,0
4035,1
4036,0
4037,0
4038,1
4039,1
4041,1
4042,0
4044,0
4045,0
4046,0
4047,0
4048,0
4049,0
4050,0
4051,1
4052,1
4053,1
4054,0
4055,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,1
4087,0
4088,0
4089,1
4090,0
4091,0
4092,0
4093,1
4094,1
4095,0
4096,0
4097,0
4098,0
4099,0
4102,0
4104,0
4108,1
4110,1
4111,0
4112,0
4113,1
4114,1
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4122,0
4123,0
4125,0
4126,0
4127,1
4128,0
4129,0
4131,1
4132,0
4135,1
4137,0
4138,1
4141,0
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4150,0
4151,0
4152,1
4153,0
4154,0
4155,0
4156,0
4157,0
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4171,1
4172,0
4173,0
4174,0
4175,0
4176,0
4177,1
4178,0
4179,0
4180,1
4181,0
4182,0
4183,0
4184,0
4185,0
4187,0
4188,0
4189,1
4190,0
4191,0
4192,0
4194,0
4195,1
4196,1
4197,0
4199,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0
4208,0
4209,1
4210,1
4211,1
4212,0
4213,0
4214,1
4215,0
4216,0
4217,0
4218,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4229,0
4230,1
4231,1
4235,1
4236,0
4237,1
4238,0
4239,0
4240,0
4242,0
4244,0
4245,0
4247,0
4248,0
4250,0
4251,0
4252,0
4253,1
4254,0
4255,1
4256,1
4257,0
4258,1
4259,1
4261,0
4264,0
4265,0
4266,1
4267,0
4268,1
4269,1
4270,1
4271,0
4272,1
4275,0
4277,0
4278,0
4280,0
4281,0
4282,0
4283,0
4284,0
4285,1
4286,0
4287,0
4288,0
4290,1
4292,1
4293,1
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0
4304,1
4305,0
4306,1
4307,1
4308,1
4309,0
4310,0
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,1
4320,0
4321,1
4323,1
4324,1
4325,1
4327,1
4328,0
4329,0
4331,1
4333,0
4334,0
4335,0
4336,0
4337,0
4338,1
4340,0
4342,1
4345,1
4346,1
4347,1
4348,0
4350,0
4352,0
4353,0
4354,0
4357,1
4358,1
4359,0
4360,0
4361,1
4363,1
4364,0
4365,0
4366,0
4367,1
4368,0
4369,1
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,1
4378,0
4379,0
4380,1
4381,1
4382,0
4383,1
4384,0
4385,0
4386,0
4389,0
4390,1
4391,1
4392,0
4393,0
4394,0
4395,0
4396,0
4397,1
4398,0
4400,0
4401,1
4402,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4411,0
4412,0
4414,1
4415,0
4417,0
4418,0
4420,0
4421,0
4423,0
4424,0
4425,0
4426,0
4427,1
4428,0
4430,0
4431,0
4432,0
4433,0
4436,0
4437,0
4438,0
4439,1
4440,1
4441,0
4443,1
4444,0
4446,0
4448,0
4450,0
4451,0
4452,0
4453,1
4454,1
4455,1
4456,0
4457,1
4458,0
4459,1
4460,0
4461,1
4462,0
4463,0
4464,1
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,0
4478,1
4480,1
4481,0
4483,0
4484,0
4487,0
4488,0
4489,0
4490,0
4491,0
4493,0
4495,0
4499,0
4501,0
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,1
4515,0
4516,0
4517,0
4518,0
4522,0
4523,1
4524,0
4528,1
4529,0
4530,0
4531,0
4533,0
4534,0
4536,0
4537,0
4538,0
4539,0
4540,0
4542,1
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4551,0
4552,0
4553,0
4554,0
4556,0
4557,0
4558,0
4562,1
4563,0
4564,0
4565,0
4566,0
4568,1
4569,0
4570,0
4571,0
4573,0
4576,0
4578,0
4579,1
4580,1
4581,1
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4599,0
4600,0
4601,0
4602,0
4603,1
4604,0
4605,0
4606,0
4607,0
4608,0
4610,0
4611,1
4612,1
4614,0
4616,0
4617,0
4619,1
4621,0
4622,0
4623,0
4624,0
4625,0
4626,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4637,0
4638,0
4639,0
4640,0
4641,0
4642,0
4643,0
4644,0
4645,0
4646,0
4647,0
4649,0
4650,1
4652,0
4653,0
4654,1
4655,0
4656,0
4657,1
4658,0
4659,0
4660,0
4661,0
4662,0
4663,1
4664,0
4666,0
4667,0
4668,0
4669,0
4670,0
4671,0
4672,0
4674,0
4675,0
4676,1
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4686,1
4688,0
4689,0
4690,0
4694,1
4695,0
4697,0
4698,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4707,0
4708,0
4709,0
4710,1
4711,0
4713,1
4714,0
4715,0
4716,0
4717,0
4718,0
4720,0
4721,0
4722,0
4723,1
4724,0
4726,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4736,0
4737,1
4738,0
4739,0
4740,0
4741,0
4742,0
4744,0
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,0
4767,0
4768,0
4769,0
4770,0
4772,0
4773,0
4775,0
4776,0
4779,1
4780,0
4781,0
4783,0
4785,0
4788,1
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,0
4798,0
4799,0
4802,1
4803,0
4804,0
4805,0
4807,0
4808,0
4809,0
4810,0
4811,0
4812,1
4813,0
4814,0
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,1
4823,1
4824,1
4826,0
4827,0
4828,1
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,0
4837,0
4838,0
4840,1
4841,0
4842,0
4843,0
4845,1
4846,0
4847,0
4848,0
4849,0
4850,1
4852,0
4853,0
4854,0
4855,0
4856,0
4859,0
4860,0
4861,0
4862,0
4864,0
4866,1
4867,1
4868,0
4869,0
4870,0
4872,0
4873,0
4874,0
4876,0
4877,0
4878,0
4879,0
4882,0
4883,0
4884,0
4886,0
4887,0
4889,0
4890,0
4891,0
4892,0
4894,0
4895,1
4896,0
4897,0
4899,0
4900,0
4902,0
4903,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,0
4911,0
4914,0
4915,0
4916,1
4918,1
4919,1
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4928,1
4929,1
4930,0
4931,1
4932,0
4933,1
4935,0
4936,1
4937,1
4939,0
4940,0
4941,0
4942,0
4943,0
4945,0
4947,0
4948,0
4949,0
4950,1
4951,0
4952,0
4953,0
4954,0
4956,0
4957,0
4958,0
4959,1
4962,0
4963,0
4964,0
4965,0
4967,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,1
4976,0
4977,1
4978,1
4979,0
4980,0
4981,1
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4989,0
4990,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,1
5000,0
5001,0
5002,0
5003,0
5004,0
5006,0
5007,0
5008,0
5009,0
5010,0
5011,0
5012,0
5014,0
5015,0
5016,0
5017,1
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,1
5026,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,1
5039,0
5040,0
5041,0
5042,0
5043,0
5045,0
5046,1
5048,0
5049,0
5050,0
5051,0
5052,0
5053,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,1
5066,0
5067,0
5068,0
5070,1
5071,0
5074,0
5076,0
5077,1
5078,0
5079,0
5080,0
5081,0
5082,1
5083,0
5084,0
5086,0
5087,0
5088,0
5091,0
5095,0
5096,0
5097,0
5098,0
5101,0
5102,0
5103,0
5104,0
5105,1
5106,1
5107,0
5108,0
5109,0
5110,0
5114,0
5115,0
5117,0
5118,0
5119,1
5121,0
5122,0
5124,0
5125,0
5126,0
5129,0
5130,0
5132,1
5133,0
5134,0
5135,0
5136,1
5138,1
5139,1
5140,0
5141,0
5142,0
5143,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,0
5154,1
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5165,0
5166,0
5168,0
5169,0
5172,0
5173,0
5175,0
5176,0
5177,0
5179,0
5180,0
5182,0
5183,0
5185,0
5186,0
5187,0
5188,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,0
5199,0
5200,0
5201,0
5202,1
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5210,0
5211,0
5213,0
5214,0
5216,0
5217,0
5218,0
5219,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5250,0
5251,0
5252,0
5254,0
5255,0
5256,0
5257,0
5259,0
5260,0
5261,0
5262,0
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,1
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5308,0
5309,0
5310,0
5311,0
5312,0
5315,0
5316,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5339,0
5340,0
5342,0
5344,0
5345,0
5346,0
5347,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5362,0
5365,0
5367,0
5368,0
5370,0
5371,0
5372,0
5373,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,1
5384,0
5387,0
5388,0
5390,0
5392,0
5393,0
5395,0
5396,0
5397,0
5398,1
5400,0
5401,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5421,0
5422,0
5423,0
5425,0
5427,0
5429,0
5430,0
5431,0
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,1
5443,0
5445,0
5446,0
5447,0
5448,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5458,0
5460,0
5461,0
5462,0
5463,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5479,0
5480,0
5481,0
5482,0
5483,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5492,0
5493,0
5494,0
5495,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,1
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5523,0
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5533,0
5534,0
5536,0
5537,0
5538,0
5539,0
5541,0
5542,0
5544,0
5545,0
5547,0
5548,0
5549,0
5550,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,1
5558,0
5559,0
5560,0
5563,0
5565,0
5566,0
5567,0
5568,0
5569,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,1
5577,0
5578,0
5579,1
5580,0
5581,0
5582,0
5583,0
5584,1
5585,0
5586,0
5587,0
5588,0
5591,0
5592,0
5593,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,1
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5632,0
5633,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5643,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,0
5660,0
5661,0
5662,0
5664,0
5665,0
5666,0
5667,0
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5676,0
5677,0
5678,0
5679,0
5681,0
5682,0
5683,0
5684,0
5685,0
5687,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,0
5710,0
5717,0
5718,0
5719,0
5720,0
5721,0
5723,0
5724,0
5726,0
5727,0
5729,0
5731,0
5732,0
5733,0
5734,0
5735,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5752,0
5753,0
5754,0
5755,0
5756,1
5757,0
5758,0
5759,0
5760,0
5762,0
5764,0
5765,1
5766,0
5767,0
5768,0
5769,0
5770,0
5773,0
5775,0
5777,0
5778,0
5779,0
5780,0
5781,0
5782,0
5783,0
5786,0
5787,0
5788,0
5789,0
5790,1
5792,0
5793,0
5794,0
5795,0
5796,0
5797,0
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5807,0
5808,1
5809,1
5810,0
5812,0
5814,0
5815,0
5816,0
5819,0
5821,0
5822,0
5823,0
5825,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,1
5835,0
5836,0
5837,0
5838,0
5841,0
5842,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5852,0
5856,0
5857,0
5859,0
5860,0
5861,0
5862,0
5863,0
5864,0
5865,0
5866,0
5867,0
5869,0
5870,0
5872,1
5873,1
5876,0
5877,0
5878,0
5880,0
5881,0
5883,0
5884,0
5885,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5896,0
5897,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5908,1
5909,0
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,0
5924,0
5925,0
5926,0
5927,0
5929,1
5930,0
5931,0
5933,0
5935,1
5936,0
5937,0
5939,0
5940,0
5941,1
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5952,0
5953,0
5954,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,1
5971,1
5972,0
5974,0
5976,0
5977,0
5978,0
5979,0
5980,0
5982,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5993,0
5994,0
5995,0
5996,0
5998,0
6000,0
6003,0
6004,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6025,0
6027,1
6028,1
6029,0
6030,1
6031,1
6032,0
6033,0
6034,0
6036,0
6037,0
6038,0
6040,0
6041,0
6042,0
6043,0
6044,1
6046,0
6047,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6057,0
6059,0
6060,1
6061,0
6062,0
6063,0
6065,0
6066,0
6069,0
6071,0
6072,0
6073,1
6075,0
6076,0
6077,0
6078,0
6079,0
6080,0
6081,0
6083,0
6085,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6099,0
6100,0
6102,0
6103,1
6104,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,0
6117,0
6118,0
6119,0
6123,0
6124,0
6125,0
6126,0
6127,0
6129,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6144,0
6145,0
6146,0
6147,0
6149,0
6150,0
6151,0
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6173,0
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,0
6181,0
6182,0
6183,0
6185,0
6186,0
6187,0
6189,0
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,0
6198,0
6199,0
6200,0
6203,0
6204,0
6205,0
6208,0
6209,0
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6227,0
6229,0
6232,0
6233,0
6235,0
6236,0
6237,0
6239,0
6240,0
6241,0
6243,0
6244,0
6245,0
6246,0
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6258,0
6259,0
6260,0
6262,0
6263,0
6264,0
6265,0
6267,0
6268,0
6271,0
6272,0
6273,0
6275,0
6276,0
6279,0
6280,0
6281,0
6282,0
6283,0
6284,0
6285,0
6286,0
6288,0
6289,0
6290,0
6291,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6318,0
6321,0
6322,0
6323,0
6325,0
6326,0
6327,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6340,0
6341,0
6342,0
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6350,0
6351,0
6353,0
6354,0
6356,0
6357,0
6358,0
6360,0
6361,0
6362,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,0
6370,0
6371,0
6372,0
6373,0
6374,0
6377,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6387,0
6388,0
6390,0
6391,0
6392,0
6393,0
6394,0
6396,0
6397,0
6400,0
6401,0
6402,0
6403,0
6405,0
6407,0
6408,0
6409,0
6410,0
6411,0
6412,0
6413,1
6414,0
6415,0
6416,0
6417,0
6418,0
6420,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6430,0
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,0
6440,0
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6457,0
6458,0
6459,0
6460,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6481,0
6482,0
6483,0
6485,0
6486,0
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,0
6497,0
6499,0
6500,0
6502,0
6503,0
6505,0
6507,0
6509,0
6510,0
6511,0
6512,0
6514,0
6516,0
6517,0
6518,0
6519,0
6520,0
6521,0
6522,0
6523,0
6524,0
6526,0
6528,0
6529,0
6530,0
6531,0
6534,0
6535,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,0
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6559,0
6560,0
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6572,0
6573,0
6575,0
6577,0
6579,0
6580,0
6581,0
6582,0
6583,0
6585,0
6587,0
6589,0
6591,0
6592,0
6593,0
6595,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6613,0
6614,0
6615,0
6616,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,0
6638,0
6639,0
6641,0
6642,0
6644,0
6645,0
6646,0
6647,0
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,0
6655,0
6657,0
6658,0
6659,0
6660,0
6661,0
6664,0
6665,0
6666,0
6668,0
6671,0
6673,0
6675,0
6676,0
6677,0
6678,0
6680,0
6681,0
6682,0
6683,0
6684,0
6685,0
6686,0
6687,0
6688,0
6689,0
6690,0
6691,0
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0
6704,0
6705,0
6707,0
6709,0
6710,0
6711,0
6714,0
6716,0
6717,0
6718,0
6719,0
6720,0
6723,0
6724,0
6725,0
6726,0
6728,0
6729,0
6730,0
6731,0
6733,0
6734,0
6735,0
6736,0
6737,0
6740,0
6742,0
6743,0
6744,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6766,0
6767,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,0
6776,0
6777,0
6778,0
6781,0
6782,0
6783,0
6784,0
6786,0
6787,0
6788,0
6789,0
6791,0
6792,0
6793,0
6794,0
6795,0
6796,0
6797,0
6799,0
6801,0
6802,0
6803,0
6805,0
6806,0
6807,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6820,0
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,1
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6859,0
6860,0
6861,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6885,0
6886,0
6887,0
6888,0
6890,0
6892,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6902,0
6903,0
6904,0
6905,0
6908,0
6909,0
6910,0
6911,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6926,0
6927,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,0
6951,0
6952,0
6953,0
6955,0
6956,0
6957,0
6958,0
6959,0
6963,0
6964,0
6965,0
6968,0
6970,0
6971,0
6972,0
6973,0
6974,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6984,0
6985,0
6986,0
6988,0
6989,0
6990,0
6991,0
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,0
7015,0
7016,0
7017,0
7018,0
7020,0
7021,1
7022,0
7024,0
7025,0
7028,0
7030,0
7031,0
7035,0
7037,0
7038,0
7039,0
7040,0
7043,0
7044,0
7045,0
7046,0
7047,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7056,0
7057,0
7058,0
7059,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,0
7070,0
7071,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7088,0
7089,0
7090,0
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7102,0
7103,0
7104,0
7106,0
7107,0
7108,0
7109,0
7110,0
7113,0
7114,0
7115,0
7116,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,1
7129,0
7131,0
7132,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0
7162,0
7164,0
7166,1
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0
7184,0
7185,0
7186,0
7187,0
7188,0
7189,0
7190,0
7191,0
7193,0
